#,304,306,307,308,309,310,311,1304,1306,1307,1308,1309,1310,1311
79,51301,54201,51501,0,0,50901,83401,60,90,60,30,30,30,30
80,51301,54201,51501,0,0,50901,0,60,90,60,30,30,30,30
81,51301,54201,51501,0,0,50901,0,60,90,60,30,30,30,30
82,70401,72801,71801,60901,80810,62101,83401,60,90,60,30,30,30,30
83,70401,72801,71801,60901,80810,62101,83401,60,90,60,30,30,30,30
84,70401,72801,71801,60901,80810,62101,83401,60,90,60,30,30,30,30
85,70401,72801,71801,60901,80810,62101,83401,60,90,60,30,30,30,30
86,70401,72801,71801,60901,80810,62101,83401,60,90,60,30,30,30,30
87,70401,72801,71801,60901,80810,62101,0,60,90,60,30,30,30,30
88,70401,72801,71801,60901,80810,62101,0,60,90,60,30,30,30,30
89,70401,72801,71801,60901,0,62101,0,60,90,60,30,30,30,30
90,70401,72801,71801,60901,0,62101,0,60,90,60,30,30,30,30
91,51301,64001,62601,60901,80901,50801,83401,60,90,60,30,30,30,30
92,51301,64001,62601,60901,80901,50801,83401,60,90,60,30,30,30,30
93,51301,64001,62601,60901,80901,50801,83401,60,90,60,30,30,30,30
94,51301,64001,62601,60901,80901,50801,83401,60,90,60,30,30,30,30
95,51301,64001,62601,60901,80901,50801,83401,60,90,60,30,30,30,30
96,51301,64001,62601,60901,80901,0,0,60,90,60,30,30,30,30
97,51301,64001,62601,60901,80901,0,0,60,90,60,30,30,30,30
98,51301,64001,62601,60901,0,0,0,60,90,60,30,30,30,30
99,51301,64001,62601,60901,0,0,0,60,90,60,30,30,30,30
100,81301,83301,81501,61001,80819,62001,83501,60,90,60,30,30,30,30
101,81301,83301,81501,61001,80819,62001,83501,60,90,60,30,30,30,30
102,81301,83301,81501,61001,80819,62001,83501,60,90,60,30,30,30,30
103,81301,83301,81501,61001,80819,62001,83501,60,90,60,30,30,30,30
104,81301,83301,81501,61001,80819,62001,83501,60,90,60,30,30,30,30
105,81301,83301,81501,61001,80819,0,83501,60,90,60,30,30,30,30
106,81301,83301,81501,61001,80819,0,0,60,90,60,30,30,30,30
107,81301,83301,81501,61001,0,0,0,60,90,60,30,30,30,30
108,81301,83301,81501,61001,0,0,0,60,90,60,30,30,30,30
109,71101,73001,71401,61001,61201,61901,83601,60,90,60,30,30,30,30
110,71101,73001,71401,61001,61201,61901,83601,60,90,60,30,30,30,30
111,71101,73001,71401,61001,61201,61901,83601,60,90,60,30,30,30,30
112,71101,73001,71401,61001,61201,61901,83601,60,90,60,30,30,30,30
113,71101,73001,71401,61001,61201,61901,83601,60,90,60,30,30,30,30
114,71101,73001,71401,61001,61201,0,83601,60,90,60,30,30,30,30
115,71101,73001,71401,61001,61201,0,0,60,90,60,30,30,30,30
116,71101,73001,71401,61001,0,0,0,60,90,60,30,30,30,30
117,71101,73001,71401,61001,0,0,0,60,90,60,30,30,30,30
118,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
119,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
120,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
121,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
122,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
123,70701,54301,51401,61401,80801,62101,83601,60,90,60,30,30,30,30
124,70701,54301,51401,61401,80801,62101,0,60,90,60,30,30,30,30
125,70701,54301,51401,0,0,62101,0,60,90,60,30,30,30,30
126,70701,54301,51401,0,0,62101,0,60,90,60,30,30,30,30
127,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
128,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
129,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
130,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
131,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
132,70501,73201,71601,60801,61201,61301,83401,60,90,60,30,30,30,30
133,70501,73201,71601,60801,61201,61301,0,60,90,60,30,30,30,30
134,70501,73201,71601,60801,0,0,0,60,90,60,30,30,30,30
135,70501,73201,71601,60801,0,0,0,60,90,60,30,30,30,30
